BIN ID,Date,TIME,WEEK NO,FILL LEVEL(IN LITRES),TOTAL(LITRES),FILL PERCENTAGE,LOCATION ,LATITUDE,LONGITUDE,TEMPERATURE( IN ⁰C),BATTERY LEVEL ,FILL LEVEL INDICATOR(Above 550)
BIN 2,10/4/2021,12:00:00 PM,1,336,660,51%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,99%,FALSE
BIN 2,10/4/2021,01:00:00 PM,1,364,660,55%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,99%,FALSE
BIN 2,10/4/2021,02:00:00 PM,1,392,660,59%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/4/2021,03:00:00 PM,1,420,660,64%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/4/2021,04:00:00 PM,1,448,660,68%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,99%,FALSE
BIN 2,10/4/2021,05:00:00 PM,1,476,660,72%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,99%,FALSE
BIN 2,10/4/2021,06:00:00 PM,1,504,660,76%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,99%,FALSE
BIN 2,10/4/2021,07:00:00 PM,1,532,660,81%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,99%,FALSE
BIN 2,10/4/2021,08:00:00 PM,1,560,660,85%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,99%,TRUE
BIN 2,10/4/2021,09:00:00 PM,1,588,660,89%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,99%,TRUE
BIN 2,10/4/2021,10:00:00 PM,1,616,660,93%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,99%,TRUE
BIN 2,10/4/2021,11:00:00 PM,1,644,660,98%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,99%,TRUE
BIN 2,10/5/2021,12:00:00 AM,2,8,660,1%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,99%,FALSE
BIN 2,10/5/2021,01:00:00 AM,2,28,660,4%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,99%,FALSE
BIN 2,10/5/2021,02:00:00 AM,2,48,660,7%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,99%,FALSE
BIN 2,10/5/2021,03:00:00 AM,2,68,660,10%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,99%,FALSE
BIN 2,10/5/2021,04:00:00 AM,2,88,660,13%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,99%,FALSE
BIN 2,10/5/2021,05:00:00 AM,2,108,660,16%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,99%,FALSE
BIN 2,10/5/2021,06:00:00 AM,2,128,660,19%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,99%,FALSE
BIN 2,10/5/2021,07:00:00 AM,2,148,660,22%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,99%,FALSE
BIN 2,10/5/2021,08:00:00 AM,2,168,660,25%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,99%,FALSE
BIN 2,10/5/2021,09:00:00 AM,2,188,660,28%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,99%,FALSE
BIN 2,10/5/2021,10:00:00 AM,2,208,660,32%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,99%,FALSE
BIN 2,10/5/2021,11:00:00 AM,2,228,660,35%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,99%,FALSE
BIN 2,10/5/2021,12:00:00 PM,2,248,660,38%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,99%,FALSE
BIN 2,10/5/2021,01:00:00 PM,2,268,660,41%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,99%,FALSE
BIN 2,10/5/2021,02:00:00 PM,2,288,660,44%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/5/2021,03:00:00 PM,2,308,660,47%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/5/2021,04:00:00 PM,2,328,660,50%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,99%,FALSE
BIN 2,10/5/2021,05:00:00 PM,2,348,660,53%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,99%,FALSE
BIN 2,10/5/2021,06:00:00 PM,2,368,660,56%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,99%,FALSE
BIN 2,10/5/2021,07:00:00 PM,2,388,660,59%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,99%,FALSE
BIN 2,10/5/2021,08:00:00 PM,2,408,660,62%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,99%,FALSE
BIN 2,10/5/2021,09:00:00 PM,2,428,660,65%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,99%,FALSE
BIN 2,10/5/2021,10:00:00 PM,2,448,660,68%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,99%,FALSE
BIN 2,10/5/2021,11:00:00 PM,2,466,660,71%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,99%,FALSE
BIN 2,10/6/2021,12:00:00 AM,2,7,660,1%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,99%,FALSE
BIN 2,10/6/2021,01:00:00 AM,2,27,660,4%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,99%,FALSE
BIN 2,10/6/2021,02:00:00 AM,2,47,660,7%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,99%,FALSE
BIN 2,10/6/2021,03:00:00 AM,2,67,660,10%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,99%,FALSE
BIN 2,10/6/2021,04:00:00 AM,2,87,660,13%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,99%,FALSE
BIN 2,10/6/2021,05:00:00 AM,2,107,660,16%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,99%,FALSE
BIN 2,10/6/2021,06:00:00 AM,2,127,660,19%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,99%,FALSE
BIN 2,10/6/2021,07:00:00 AM,2,147,660,22%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,99%,FALSE
BIN 2,10/6/2021,08:00:00 AM,2,167,660,25%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,99%,FALSE
BIN 2,10/6/2021,09:00:00 AM,2,187,660,28%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,99%,FALSE
BIN 2,10/6/2021,10:00:00 AM,2,207,660,31%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,99%,FALSE
BIN 2,10/6/2021,11:00:00 AM,2,227,660,34%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,99%,FALSE
BIN 2,10/6/2021,12:00:00 PM,2,247,660,37%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,99%,FALSE
BIN 2,10/6/2021,01:00:00 PM,2,267,660,40%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,99%,FALSE
BIN 2,10/6/2021,02:00:00 PM,2,287,660,43%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/6/2021,03:00:00 PM,2,307,660,47%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/6/2021,04:00:00 PM,2,327,660,50%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,99%,FALSE
BIN 2,10/6/2021,05:00:00 PM,2,347,660,53%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,99%,FALSE
BIN 2,10/6/2021,06:00:00 PM,2,367,660,56%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,99%,FALSE
BIN 2,10/6/2021,07:00:00 PM,2,387,660,59%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,99%,FALSE
BIN 2,10/6/2021,08:00:00 PM,2,407,660,62%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,99%,FALSE
BIN 2,10/6/2021,09:00:00 PM,2,427,660,65%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,99%,FALSE
BIN 2,10/6/2021,10:00:00 PM,2,447,660,68%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,99%,FALSE
BIN 2,10/6/2021,11:00:00 PM,2,467,660,71%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,99%,FALSE
BIN 2,10/7/2021,12:00:00 AM,2,6,660,1%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,99%,FALSE
BIN 2,10/7/2021,01:00:00 AM,2,27,660,4%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,99%,FALSE
BIN 2,10/7/2021,02:00:00 AM,2,48,660,7%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,99%,FALSE
BIN 2,10/7/2021,03:00:00 AM,2,69,660,10%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,99%,FALSE
BIN 2,10/7/2021,04:00:00 AM,2,90,660,14%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,99%,FALSE
BIN 2,10/7/2021,05:00:00 AM,2,111,660,17%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,99%,FALSE
BIN 2,10/7/2021,06:00:00 AM,2,132,660,20%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,99%,FALSE
BIN 2,10/7/2021,07:00:00 AM,2,153,660,23%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,99%,FALSE
BIN 2,10/7/2021,08:00:00 AM,2,174,660,26%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,99%,FALSE
BIN 2,10/7/2021,09:00:00 AM,2,195,660,30%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,99%,FALSE
BIN 2,10/7/2021,10:00:00 AM,2,216,660,33%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,99%,FALSE
BIN 2,10/7/2021,11:00:00 AM,2,237,660,36%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,99%,FALSE
BIN 2,10/7/2021,12:00:00 PM,2,258,660,39%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,99%,FALSE
BIN 2,10/7/2021,01:00:00 PM,2,279,660,42%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,99%,FALSE
BIN 2,10/7/2021,02:00:00 PM,2,300,660,45%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/7/2021,03:00:00 PM,2,321,660,49%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,99%,FALSE
BIN 2,10/7/2021,04:00:00 PM,2,342,660,52%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,99%,FALSE
BIN 2,10/7/2021,05:00:00 PM,2,363,660,55%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,99%,FALSE
BIN 2,10/7/2021,06:00:00 PM,2,384,660,58%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,98%,FALSE
BIN 2,10/7/2021,07:00:00 PM,2,405,660,61%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,98%,FALSE
BIN 2,10/7/2021,08:00:00 PM,2,426,660,65%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,98%,FALSE
BIN 2,10/7/2021,09:00:00 PM,2,447,660,68%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,98%,FALSE
BIN 2,10/7/2021,10:00:00 PM,2,468,660,71%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,98%,FALSE
BIN 2,10/7/2021,11:00:00 PM,2,489,660,74%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/8/2021,12:00:00 AM,2,514,660,78%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,98%,FALSE
BIN 2,10/8/2021,01:00:00 AM,2,5,660,1%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/8/2021,02:00:00 AM,2,27,660,4%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/8/2021,03:00:00 AM,2,49,660,7%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,98%,FALSE
BIN 2,10/8/2021,04:00:00 AM,2,71,660,11%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,98%,FALSE
BIN 2,10/8/2021,05:00:00 AM,2,93,660,14%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,98%,FALSE
BIN 2,10/8/2021,06:00:00 AM,2,115,660,17%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,98%,FALSE
BIN 2,10/8/2021,07:00:00 AM,2,137,660,21%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/8/2021,08:00:00 AM,2,159,660,24%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/8/2021,09:00:00 AM,2,181,660,27%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,98%,FALSE
BIN 2,10/8/2021,10:00:00 AM,2,203,660,31%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/8/2021,11:00:00 AM,2,225,660,34%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,98%,FALSE
BIN 2,10/8/2021,12:00:00 PM,2,247,660,37%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,98%,FALSE
BIN 2,10/8/2021,01:00:00 PM,2,269,660,41%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,98%,FALSE
BIN 2,10/8/2021,02:00:00 PM,2,291,660,44%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/8/2021,03:00:00 PM,2,313,660,47%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/8/2021,04:00:00 PM,2,335,660,51%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,98%,FALSE
BIN 2,10/8/2021,05:00:00 PM,2,357,660,54%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,98%,FALSE
BIN 2,10/8/2021,06:00:00 PM,2,379,660,57%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,98%,FALSE
BIN 2,10/8/2021,07:00:00 PM,2,401,660,61%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,98%,FALSE
BIN 2,10/8/2021,08:00:00 PM,2,423,660,64%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,98%,FALSE
BIN 2,10/8/2021,09:00:00 PM,2,445,660,67%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,98%,FALSE
BIN 2,10/8/2021,10:00:00 PM,2,467,660,71%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,98%,FALSE
BIN 2,10/8/2021,11:00:00 PM,2,489,660,74%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/9/2021,12:00:00 AM,2,6,660,1%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,98%,FALSE
BIN 2,10/9/2021,01:00:00 AM,2,35,660,5%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/9/2021,02:00:00 AM,2,64,660,10%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/9/2021,03:00:00 AM,2,93,660,14%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,98%,FALSE
BIN 2,10/9/2021,04:00:00 AM,2,122,660,18%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,98%,FALSE
BIN 2,10/9/2021,05:00:00 AM,2,151,660,23%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,98%,FALSE
BIN 2,10/9/2021,06:00:00 AM,2,180,660,27%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,98%,FALSE
BIN 2,10/9/2021,07:00:00 AM,2,209,660,32%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/9/2021,08:00:00 AM,2,238,660,36%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/9/2021,09:00:00 AM,2,267,660,40%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,98%,FALSE
BIN 2,10/9/2021,10:00:00 AM,2,296,660,45%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/9/2021,11:00:00 AM,2,325,660,49%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,98%,FALSE
BIN 2,10/9/2021,12:00:00 PM,2,354,660,54%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,98%,FALSE
BIN 2,10/9/2021,01:00:00 PM,2,383,660,58%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,98%,FALSE
BIN 2,10/9/2021,02:00:00 PM,2,412,660,62%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/9/2021,03:00:00 PM,2,441,660,67%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/9/2021,04:00:00 PM,2,470,660,71%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,98%,FALSE
BIN 2,10/9/2021,05:00:00 PM,2,499,660,76%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,98%,FALSE
BIN 2,10/9/2021,06:00:00 PM,2,528,660,80%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,98%,FALSE
BIN 2,10/9/2021,07:00:00 PM,2,557,660,84%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,98%,TRUE
BIN 2,10/9/2021,08:00:00 PM,2,586,660,89%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,98%,TRUE
BIN 2,10/9/2021,09:00:00 PM,2,615,660,93%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,98%,TRUE
BIN 2,10/9/2021,10:00:00 PM,2,644,660,98%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,98%,TRUE
BIN 2,10/9/2021,11:00:00 PM,2,655,660,99%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,TRUE
BIN 2,10/10/2021,12:00:00 AM,2,5,660,1%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,98%,FALSE
BIN 2,10/10/2021,01:00:00 AM,2,30,660,5%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/10/2021,02:00:00 AM,2,55,660,8%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/10/2021,03:00:00 AM,2,80,660,12%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,98%,FALSE
BIN 2,10/10/2021,04:00:00 AM,2,105,660,16%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,98%,FALSE
BIN 2,10/10/2021,05:00:00 AM,2,130,660,20%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,98%,FALSE
BIN 2,10/10/2021,06:00:00 AM,2,155,660,23%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,98%,FALSE
BIN 2,10/10/2021,07:00:00 AM,2,180,660,27%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/10/2021,08:00:00 AM,2,205,660,31%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/10/2021,09:00:00 AM,2,230,660,35%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,98%,FALSE
BIN 2,10/10/2021,10:00:00 AM,2,255,660,39%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/10/2021,11:00:00 AM,2,280,660,42%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,98%,FALSE
BIN 2,10/10/2021,12:00:00 PM,2,305,660,46%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,98%,FALSE
BIN 2,10/10/2021,01:00:00 PM,2,330,660,50%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,98%,FALSE
BIN 2,10/10/2021,02:00:00 PM,2,355,660,54%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/10/2021,03:00:00 PM,2,380,660,58%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/10/2021,04:00:00 PM,2,405,660,61%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,98%,FALSE
BIN 2,10/10/2021,05:00:00 PM,2,430,660,65%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,98%,FALSE
BIN 2,10/10/2021,06:00:00 PM,2,455,660,69%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,98%,FALSE
BIN 2,10/10/2021,07:00:00 PM,2,480,660,73%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,98%,FALSE
BIN 2,10/10/2021,08:00:00 PM,2,505,660,77%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,98%,FALSE
BIN 2,10/10/2021,09:00:00 PM,2,530,660,80%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,98%,FALSE
BIN 2,10/10/2021,10:00:00 PM,2,555,660,84%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,98%,TRUE
BIN 2,10/10/2021,11:00:00 PM,2,580,660,88%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,TRUE
BIN 2,10/11/2021,12:00:00 AM,2,1,660,0%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,98%,FALSE
BIN 2,10/11/2021,01:00:00 AM,2,26,660,4%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/11/2021,02:00:00 AM,2,51,660,8%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/11/2021,03:00:00 AM,2,76,660,12%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,98%,FALSE
BIN 2,10/11/2021,04:00:00 AM,2,101,660,15%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,98%,FALSE
BIN 2,10/11/2021,05:00:00 AM,2,126,660,19%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,98%,FALSE
BIN 2,10/11/2021,06:00:00 AM,2,151,660,23%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,98%,FALSE
BIN 2,10/11/2021,07:00:00 AM,2,176,660,27%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/11/2021,08:00:00 AM,2,201,660,30%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/11/2021,09:00:00 AM,2,226,660,34%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,98%,FALSE
BIN 2,10/11/2021,10:00:00 AM,2,251,660,38%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/11/2021,11:00:00 AM,2,276,660,42%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,98%,FALSE
BIN 2,10/11/2021,12:00:00 PM,2,301,660,46%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,98%,FALSE
BIN 2,10/11/2021,01:00:00 PM,2,326,660,49%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,98%,FALSE
BIN 2,10/11/2021,02:00:00 PM,2,351,660,53%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/11/2021,03:00:00 PM,2,376,660,57%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/11/2021,04:00:00 PM,2,401,660,61%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,98%,FALSE
BIN 2,10/11/2021,05:00:00 PM,2,426,660,65%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,98%,FALSE
BIN 2,10/11/2021,06:00:00 PM,2,451,660,68%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,98%,FALSE
BIN 2,10/11/2021,07:00:00 PM,2,476,660,72%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.8,98%,FALSE
BIN 2,10/11/2021,08:00:00 PM,2,501,660,76%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.5,98%,FALSE
BIN 2,10/11/2021,09:00:00 PM,2,526,660,80%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37,98%,FALSE
BIN 2,10/11/2021,10:00:00 PM,2,551,660,83%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.5,98%,TRUE
BIN 2,10/11/2021,11:00:00 PM,2,576,660,87%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,TRUE
BIN 2,10/12/2021,12:00:00 AM,3,3,660,0%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24,98%,FALSE
BIN 2,10/12/2021,01:00:00 AM,3,22,660,3%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/12/2021,02:00:00 AM,3,41,660,6%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.6,98%,FALSE
BIN 2,10/12/2021,03:00:00 AM,3,60,660,9%,GUINDY ,13.0067 ⁰N,80.2206⁰E,24.8,98%,FALSE
BIN 2,10/12/2021,04:00:00 AM,3,79,660,12%,GUINDY ,13.0067 ⁰N,80.2206⁰E,25,98%,FALSE
BIN 2,10/12/2021,05:00:00 AM,3,98,660,15%,GUINDY ,13.0067 ⁰N,80.2206⁰E,26.2,98%,FALSE
BIN 2,10/12/2021,06:00:00 AM,3,117,660,18%,GUINDY ,13.0067 ⁰N,80.2206⁰E,27,98%,FALSE
BIN 2,10/12/2021,07:00:00 AM,3,136,660,21%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/12/2021,08:00:00 AM,3,155,660,23%,GUINDY ,13.0067 ⁰N,80.2206⁰E,28.3,98%,FALSE
BIN 2,10/12/2021,09:00:00 AM,3,174,660,26%,GUINDY ,13.0067 ⁰N,80.2206⁰E,29,98%,FALSE
BIN 2,10/12/2021,10:00:00 AM,3,193,660,29%,GUINDY ,13.0067 ⁰N,80.2206⁰E,32,98%,FALSE
BIN 2,10/12/2021,11:00:00 AM,3,212,660,32%,GUINDY ,13.0067 ⁰N,80.2206⁰E,34,98%,FALSE
BIN 2,10/12/2021,12:00:00 PM,3,231,660,35%,GUINDY ,13.0067 ⁰N,80.2206⁰E,36.8,98%,FALSE
BIN 2,10/12/2021,01:00:00 PM,3,250,660,38%,GUINDY ,13.0067 ⁰N,80.2206⁰E,38.9,98%,FALSE
BIN 2,10/12/2021,02:00:00 PM,3,269,660,41%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/12/2021,03:00:00 PM,3,288,660,44%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.4,98%,FALSE
BIN 2,10/12/2021,04:00:00 PM,3,307,660,47%,GUINDY ,13.0067 ⁰N,80.2206⁰E,40.8,98%,FALSE
BIN 2,10/12/2021,05:00:00 PM,3,326,660,49%,GUINDY ,13.0067 ⁰N,80.2206⁰E,42.5,98%,FALSE
BIN 2,10/12/2021,06:00:00 PM,3,345,660,52%,GUINDY ,13.0067 ⁰N,80.2206⁰E,37.3,98%,FALSE
